FECHA,HORA,CHO,CUT,FAC,LAA,MER,MON,MPA,PED,SAG,SFE,TLA
30/10/2019,14,0.98,3.707,2.069,1.724,-99,1.225,-99,2.956,2.936,2.529,-99
30/10/2019,15,1.24,2.867,1.181,1.135,-99,1.498,-99,0.904,1.7,0.786,-99
30/10/2019,16,0.689,1.351,0.438,0.348,-99,1.144,-99,0.207,0.661,0.39,-99
30/10/2019,17,0.143,0.328,0.153,0.159,-99,0.438,-99,0.2,0.239,0.195,-99
30/10/2019,18,0.053,0.047,0.03,0.015,-99,0.018,-99,0.039,0.016,0.046,-99
30/10/2019,19,0,0.005,0,0.007,-99,0.003,-99,0.001,0.012,0,-99
30/10/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
30/10/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
30/10/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
30/10/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
30/10/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,7,0.004,0.002,0.001,0.006,-99,0.008,-99,0.004,0.003,0.002,-99
31/10/2019,8,0.084,0.072,0.069,0.082,-99,0.109,-99,0.06,0.094,0.048,-99
31/10/2019,9,0.479,0.322,0.136,0.146,-99,0.392,-99,0.21,0.234,0.185,-99
31/10/2019,10,0.837,1.225,0.841,0.706,-99,1.334,-99,0.953,1.13,0.449,-99
31/10/2019,11,1.978,2.712,1.736,2.277,-99,3.057,-99,2.552,2.934,2.529,-99
31/10/2019,12,2.768,3.223,1.854,2.306,-99,3.681,-99,4.054,3.754,3.674,-99
31/10/2019,13,2.382,4.136,1.931,1.784,-99,3.934,-99,3.615,3.528,3.214,-99
31/10/2019,14,1.461,4.253,1.788,1.574,-99,4.047,-99,2.156,2.921,1.811,-99
31/10/2019,15,1.107,3.356,1.838,2.117,-99,2.548,-99,1.727,2.94,2.022,-99
31/10/2019,16,0.124,1.958,1.088,0.896,-99,0.929,-99,0.706,1.723,0.945,-99
31/10/2019,17,0.161,0.736,0.327,0.258,-99,0.587,-99,0.038,0.517,0.062,-99
31/10/2019,18,0.061,0.091,0.027,0.071,-99,0.134,-99,0.028,0.083,0.017,-99
31/10/2019,19,0.008,0.002,0.002,0.001,-99,0.003,-99,0.001,0.011,0,-99
31/10/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
31/10/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,7,0.007,0.006,0.002,0,-99,0.002,-99,0.004,0.003,0.001,-99
01/11/2019,8,0.058,0.1,0.082,0.079,-99,0.122,-99,0.058,0.071,0.058,-99
01/11/2019,9,0.353,0.423,0.406,0.292,-99,0.452,-99,0.448,0.363,0.556,-99
01/11/2019,10,0.7,1.248,1.185,0.647,-99,1.611,-99,1,1.162,1.317,-99
01/11/2019,11,1.858,3,2.331,2.062,-99,2.687,-99,3.014,2.816,2.906,-99
01/11/2019,12,2.638,3.829,2.785,2.915,-99,4.465,-99,3.804,4.041,3.991,-99
01/11/2019,13,2.786,4.155,2.757,2.925,-99,4.673,-99,4.038,4.092,4.167,-99
01/11/2019,14,2.11,3.893,2.718,2.424,-99,4.036,-99,3.686,3.383,3.75,-99
01/11/2019,15,1.294,2.277,1.837,1.897,-99,1.672,-99,2.536,2.495,2.776,-99
01/11/2019,16,0.501,1.202,0.93,0.811,-99,0.884,-99,1.357,0.783,1.468,-99
01/11/2019,17,0.157,0.424,0.188,0.194,-99,0.36,-99,0.457,0.155,0.462,-99
01/11/2019,18,0.03,0.059,0.012,0.029,-99,0.081,-99,0.057,0.004,0.035,-99
01/11/2019,19,0.003,0.007,0.001,0.005,-99,0.003,-99,0.002,0.008,0,-99
01/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
01/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,7,0.005,0.002,0.001,0.003,-99,0.003,-99,0.005,0.006,0.002,-99
02/11/2019,8,0.079,0.101,0.082,0.098,-99,0.151,-99,0.078,0.124,0.068,-99
02/11/2019,9,0.413,0.341,0.455,0.4,-99,0.565,-99,0.398,0.472,0.283,-99
02/11/2019,10,0.865,0.963,0.916,0.826,-99,1.561,-99,0.919,1.395,0.593,-99
02/11/2019,11,1.446,2.867,1.385,1.293,-99,2.41,-99,2.367,2.195,2.206,-99
02/11/2019,12,1.044,3.432,2.15,2.194,-99,1.372,-99,2.308,2.755,2.563,-99
02/11/2019,13,0.528,1.339,1.288,0.98,-99,0.838,-99,1.688,0.752,1.733,-99
02/11/2019,14,0.543,0.825,0.405,0.243,-99,2.18,-99,0.802,1.147,1.039,-99
02/11/2019,15,0.374,1.229,0.489,0.649,-99,1.88,-99,0.582,1.148,0.471,-99
02/11/2019,16,0.383,0.7,0.309,0.461,-99,1.124,-99,0.324,0.888,0.457,-99
02/11/2019,17,0.167,0.341,0.106,0.117,-99,0.411,-99,0.047,0.245,0.068,-99
02/11/2019,18,0.028,0.037,0.014,0.025,-99,0.067,-99,0.013,0.043,0.008,-99
02/11/2019,19,0.001,0,0.001,0.006,-99,0.002,-99,0.002,0.008,0,-99
02/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
02/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,7,0.003,0.001,0.001,0.011,-99,0.004,-99,0.008,0.005,0,-99
03/11/2019,8,0.032,0.062,0.063,0.092,-99,0.092,-99,0.058,0.108,0.059,-99
03/11/2019,9,0.334,0.434,0.314,0.379,-99,0.361,-99,0.364,0.51,0.35,-99
03/11/2019,10,0.789,1.034,0.802,0.718,-99,0.674,-99,0.808,0.754,0.834,-99
03/11/2019,11,1.33,1.51,1.187,0.835,-99,1.368,-99,2.253,1.284,1.767,-99
03/11/2019,12,1.766,2.737,2.748,2.387,-99,3.095,-99,3.185,2.238,2.509,-99
03/11/2019,13,2.452,3.236,3.306,3.327,-99,4.021,-99,3.279,4.22,3.41,-99
03/11/2019,14,2.52,2.704,2.803,2.894,-99,3.588,-99,3.354,3.491,3.169,-99
03/11/2019,15,1.459,2.079,1.538,1.573,-99,1.504,-99,1.563,2.118,1.29,-99
03/11/2019,16,0.327,1.587,0.699,0.905,-99,1.272,-99,0.768,0.914,0.674,-99
03/11/2019,17,0.178,0.444,0.23,0.256,-99,0.479,-99,0.328,0.482,0.283,-99
03/11/2019,18,0.053,0.055,0.031,0.037,-99,0.077,-99,0.057,0.06,0.039,-99
03/11/2019,19,0.005,0.001,0.001,0.013,-99,0,-99,0.005,0.001,0,-99
03/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
03/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,7,0.011,0.002,0.002,0.005,-99,0.008,-99,0.006,0.003,0.002,-99
04/11/2019,8,0.086,0.104,0.094,0.111,-99,0.187,-99,0.093,0.081,0.105,-99
04/11/2019,9,0.438,0.618,0.457,0.515,-99,0.823,-99,0.587,0.566,0.589,-99
04/11/2019,10,1.168,1.677,1.182,1.169,-99,1.86,-99,1.466,1.377,1.452,-99
04/11/2019,11,1.788,2.744,1.879,1.802,-99,3.024,-99,2.414,2.177,2.344,-99
04/11/2019,12,1.529,3.128,2.061,2.258,-99,2.719,-99,2.634,3.48,3.077,-99
04/11/2019,13,2.218,4.306,2.208,2.048,-99,3.349,-99,2.5,4.01,2.909,-99
04/11/2019,14,1.946,2.763,1.853,1.931,-99,3.57,-99,1.705,3.17,2.414,-99
04/11/2019,15,0.727,2.306,1.543,1.623,-99,2.411,-99,1.94,2.007,2.055,-99
04/11/2019,16,0.472,1.454,0.906,0.892,-99,1.435,-99,1.206,1.163,1.172,-99
04/11/2019,17,0.2,0.442,0.235,0.288,-99,0.294,-99,0.374,0.355,0.368,-99
04/11/2019,18,0.046,0.037,0.029,0.048,-99,0.064,-99,0.045,0.033,0.039,-99
04/11/2019,19,0.009,0.002,0.001,0.009,-99,0.005,-99,0.007,0,0,-99
04/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
04/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,7,0.001,0.001,0.002,0.004,-99,0.006,-99,0.005,0.003,0.001,-99
05/11/2019,8,0.092,0.094,0.088,0.113,-99,0.174,-99,0.097,0.122,0.1,-99
05/11/2019,9,0.411,0.569,0.403,0.498,-99,0.747,-99,0.586,0.592,0.558,-99
05/11/2019,10,1.129,1.553,1.12,1.138,-99,1.872,-99,1.471,1.462,1.47,-99
05/11/2019,11,1.89,2.76,1.958,1.891,-99,2.964,-99,2.479,2.576,2.508,-99
05/11/2019,12,2.166,3.737,2.4,2.097,-99,3.744,-99,3.112,3.564,3.321,-99
05/11/2019,13,2.198,3.842,2.479,2.081,-99,3.878,-99,3.741,3.785,3.729,-99
05/11/2019,14,1.589,3.491,2.037,1.759,-99,2.618,-99,2.122,3.431,2.532,-99
05/11/2019,15,0.212,2.184,1.288,1.384,-99,1.639,-99,1.467,1.837,1.523,-99
05/11/2019,16,0.253,1.113,0.661,0.526,-99,0.667,-99,0.158,0.609,0.33,-99
05/11/2019,17,0.224,0.393,0.029,0.038,-99,0.176,-99,0.051,0.04,0.031,-99
05/11/2019,18,0.03,0.016,0.004,0.01,-99,0.028,-99,0.005,0.026,0.006,-99
05/11/2019,19,0,0,0.001,0.003,-99,0.002,-99,0.005,0.001,0,-99
05/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
05/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,7,0.007,0.002,0,0.004,-99,0.006,-99,0.008,0.003,0,-99
06/11/2019,8,0.089,0.114,0.088,0.13,-99,0.197,-99,0.064,0.134,0.061,-99
06/11/2019,9,0.366,0.679,0.447,0.547,-99,0.873,-99,0.52,0.663,0.453,-99
06/11/2019,10,1.025,1.654,1.182,0.946,-99,2.084,-99,0.646,1.548,0.914,-99
06/11/2019,11,1.666,3.029,1.503,1.291,-99,3.258,-99,2.356,2.501,1.868,-99
06/11/2019,12,2.205,3.405,1.836,2.166,-99,4.303,-99,2.894,3.502,2.046,-99
06/11/2019,13,2.774,3.914,2.465,2.869,-99,4.289,-99,3.825,3.858,3.649,-99
06/11/2019,14,2.422,3.627,2.342,2.263,-99,3.833,-99,3.115,3.623,2.935,-99
06/11/2019,15,1.654,2.55,1.601,1.23,-99,2.5,-99,1.996,1.867,1.969,-99
06/11/2019,16,0.751,1.465,0.848,0.909,-99,1.226,-99,1.228,1.036,1.217,-99
06/11/2019,17,0.173,0.47,0.243,0.27,-99,0.531,-99,0.369,0.417,0.388,-99
06/11/2019,18,0.071,0.082,0.045,0.057,-99,0.068,-99,0.065,0.043,0.058,-99
06/11/2019,19,0.006,0.002,0.001,0.014,-99,0.004,-99,0.008,0.013,0,-99
06/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
06/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,7,0.002,0.001,0.001,0.003,-99,0.003,-99,0.005,0.002,0.001,-99
07/11/2019,8,0.047,0.102,0.08,0.107,-99,0.15,-99,0.078,0.121,0.087,-99
07/11/2019,9,0.42,0.632,0.419,0.472,-99,0.793,-99,0.43,0.63,0.496,-99
07/11/2019,10,0.959,1.647,1.125,1.155,-99,2.009,-99,1.572,1.599,1.52,-99
07/11/2019,11,1.817,2.914,1.945,1.966,-99,2.975,-99,2.816,2.725,2.79,-99
07/11/2019,12,2.488,3.836,2.639,2.491,-99,4.107,-99,3.627,3.804,3.785,-99
07/11/2019,13,2.545,4.31,2.776,2.339,-99,4.236,-99,3.854,4.031,3.959,-99
07/11/2019,14,2.304,3.88,2.506,2.407,-99,3.807,-99,3.031,3.535,3.105,-99
07/11/2019,15,1.754,2.868,1.802,1.768,-99,2.712,-99,2.256,2.519,2.463,-99
07/11/2019,16,1.01,1.43,0.967,0.971,-99,1.453,-99,1.28,1.384,1.329,-99
07/11/2019,17,0.286,0.545,0.337,0.346,-99,0.546,-99,0.454,0.481,0.455,-99
07/11/2019,18,0.065,0.079,0.054,0.073,-99,0.095,-99,0.075,0.079,0.069,-99
07/11/2019,19,0.002,0.001,0.001,0.012,-99,0.002,-99,0.006,0,0,-99
07/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
07/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,7,0.005,0.002,0.001,0.004,-99,0.005,-99,0,0.003,0.001,-99
08/11/2019,8,0.07,0.105,0.081,0.116,-99,0.184,-99,0.085,0.128,0.069,-99
08/11/2019,9,0.421,0.667,0.473,0.491,-99,0.815,-99,0.487,0.668,0.481,-99
08/11/2019,10,1.21,1.769,1.221,1.26,-99,2.028,-99,1.16,1.664,1.188,-99
08/11/2019,11,2.041,2.758,1.868,2.391,-99,3.332,-99,2.752,2.788,2.302,-99
08/11/2019,12,2.634,3.432,2.841,2.956,-99,4.268,-99,3.54,3.564,3.865,-99
08/11/2019,13,2.81,4.128,2.849,2.861,-99,4.492,-99,3.906,4.113,3.596,-99
08/11/2019,14,2.544,3.757,2.451,2.302,-99,3.541,-99,3.542,3.575,3.625,-99
08/11/2019,15,1.829,2.809,1.74,1.611,-99,2.582,-99,2.551,2.526,2.557,-99
08/11/2019,16,0.836,1.502,0.819,0.867,-99,1.405,-99,1.263,1.272,1.326,-99
08/11/2019,17,0.193,0.467,0.287,0.306,-99,0.527,-99,0.44,0.482,0.433,-99
08/11/2019,18,0.102,0.071,0.045,0.068,-99,0.095,-99,0.073,0.064,0.064,-99
08/11/2019,19,0.001,0,0.001,0.007,-99,0.001,-99,0.008,0.013,0,-99
08/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
08/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,7,0.008,0.001,0.001,0.002,-99,0.002,-99,0,0.011,0.001,-99
09/11/2019,8,0.079,0.108,0.079,0.12,-99,0.186,-99,0.11,0.144,0.086,-99
09/11/2019,9,0.52,0.659,0.413,0.512,-99,0.823,-99,0.538,0.71,0.56,-99
09/11/2019,10,1.297,1.598,1.302,1.378,-99,1.873,-99,1.479,1.837,1.43,-99
09/11/2019,11,2.078,2.936,2.174,2.262,-99,3.38,-99,2.922,3.002,2.752,-99
09/11/2019,12,1.776,3.996,2.756,2.768,-99,4.342,-99,3.719,3.93,3.704,-99
09/11/2019,13,1.721,4.312,2.859,3.056,-99,4.33,-99,4.09,4.172,4.293,-99
09/11/2019,14,2.144,3.817,2.452,2.361,-99,3.801,-99,3.503,3.628,3.453,-99
09/11/2019,15,1.766,2.445,1.767,1.709,-99,2.269,-99,2.498,2.473,2.492,-99
09/11/2019,16,0.794,1.393,0.838,0.945,-99,1.066,-99,1.214,0.902,1.234,-99
09/11/2019,17,0.127,0.533,0.311,0.332,-99,0.564,-99,0.429,0.465,0.456,-99
09/11/2019,18,0.09,0.074,0.051,0.069,-99,0.095,-99,0.061,0.071,0.057,-99
09/11/2019,19,0.003,0,0.001,0.009,-99,0.002,-99,0.006,0.002,0,-99
09/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
09/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,7,0.005,0,0.001,0.003,-99,0.007,-99,0,0.003,0.003,-99
10/11/2019,8,0.085,0.047,0.086,0.108,-99,0.173,-99,0.096,0.113,0.097,-99
10/11/2019,9,0.401,0.363,0.459,0.515,-99,0.786,-99,0.614,0.544,0.589,-99
10/11/2019,10,1.107,1.291,1.214,1.29,-99,1.881,-99,1.688,1.634,1.621,-99
10/11/2019,11,1.915,2.919,2.085,2.045,-99,3.07,-99,2.859,2.932,2.856,-99
10/11/2019,12,2.51,3.998,2.648,2.59,-99,3.988,-99,3.82,3.925,3.761,-99
10/11/2019,13,2.772,4.365,2.823,2.777,-99,4.001,-99,3.715,4.078,3.306,-99
10/11/2019,14,2.478,3.859,2.298,2.277,-99,2.936,-99,3.343,3.552,3.191,-99
10/11/2019,15,1.048,2.84,1.8,1.515,-99,2.012,-99,2.188,2.517,2.426,-99
10/11/2019,16,0.747,1.455,0.975,0.921,-99,1.253,-99,1.191,1.274,1.289,-99
10/11/2019,17,0.217,0.492,0.307,0.318,-99,0.331,-99,0.42,0.388,0.342,-99
10/11/2019,18,0.101,0.066,0.045,0.057,-99,0.044,-99,0.059,0.045,0.057,-99
10/11/2019,19,0.004,0,0.001,0.009,-99,0.002,-99,0.003,0.018,0,-99
10/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
10/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,7,0.008,0.001,0.001,0.003,-99,0.002,-99,0.007,0.002,0.001,-99
11/11/2019,8,0.078,0.091,0.077,0.097,-99,0.157,-99,0.088,0.107,0.091,-99
11/11/2019,9,0.385,0.569,0.406,0.464,-99,0.725,-99,0.555,0.57,0.541,-99
11/11/2019,10,1.025,1.506,1.057,1.088,-99,1.745,-99,1.45,1.465,1.431,-99
11/11/2019,11,1.746,2.649,1.764,1.688,-99,2.967,-99,2.508,2.511,2.534,-99
11/11/2019,12,2.326,3.514,2.245,1.796,-99,3.671,-99,3.123,3.356,2.926,-99
11/11/2019,13,2.378,3.703,2.377,2.262,-99,3.098,-99,3.141,3.632,3.442,-99
11/11/2019,14,1.956,3.259,2.268,2.159,-99,2.532,-99,2.682,3.081,2.854,-99
11/11/2019,15,1.198,2.379,1.599,1.45,-99,1.956,-99,1.749,1.886,1.703,-99
11/11/2019,16,0.354,1.395,0.688,0.73,-99,1.219,-99,0.587,1.07,0.638,-99
11/11/2019,17,0.067,0.422,0.163,0.179,-99,0.236,-99,0.15,0.303,0.166,-99
11/11/2019,18,0.045,0.051,0.013,0.025,-99,0.031,-99,0.015,0.011,0.015,-99
11/11/2019,19,0,0,0.001,0.001,-99,0.002,-99,0.003,0.018,0,-99
11/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
11/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,7,0.001,0.001,0.001,0.004,-99,0.005,-99,0.002,0.002,0.001,-99
12/11/2019,8,0.079,0.096,0.079,0.106,-99,0.164,-99,0.08,0.113,0.067,-99
12/11/2019,9,0.392,0.634,0.451,0.505,-99,0.741,-99,0.556,0.615,0.478,-99
12/11/2019,10,1.047,1.529,1.27,1.241,-99,2.082,-99,1.494,1.34,1.268,-99
12/11/2019,11,1.79,2.525,1.42,1.812,-99,2.32,-99,1.89,2.341,1.947,-99
12/11/2019,12,1.89,3.493,1.786,1.782,-99,3.787,-99,3.218,2.739,2.674,-99
12/11/2019,13,2.57,2.728,2.268,2.313,-99,3.905,-99,3.099,3.829,3.13,-99
12/11/2019,14,2.352,2.766,2.408,2.427,-99,3.822,-99,3.379,3.379,3.135,-99
12/11/2019,15,1.7,2.554,1.479,1.624,-99,2.671,-99,2.166,2.415,1.451,-99
12/11/2019,16,0.68,1.361,0.684,0.76,-99,1.352,-99,1.188,1.297,0.799,-99
12/11/2019,17,0.227,0.391,0.299,0.295,-99,0.442,-99,0.405,0.436,0.324,-99
12/11/2019,18,0.071,0.065,0.038,0.048,-99,0.072,-99,0.04,0.036,0.051,-99
12/11/2019,19,0,0,0,0.008,-99,0.004,-99,0.004,0.001,0,-99
12/11/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
12/11/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
13/11/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
13/11/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
13/11/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
13/11/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
13/11/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
13/11/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
