FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
12/10/2019,4,-99,0,-99,-99,0,0.1,-99,0,0.1,-99,0,-99,-99,0.2,0,0.1,0,0.2,-99,0.1,0,-99,0,0.1,-99,0.1,0.1,0,-99,0.1,0.1,0
12/10/2019,5,-99,0.1,-99,-99,0,0,-99,0.1,0,-99,0,-99,-99,0.2,0.2,0.2,0,0.3,-99,0.2,0,-99,0.1,0,-99,0.2,0.2,0.1,-99,0.2,0.1,0.1
12/10/2019,6,-99,0.2,-99,-99,0.1,0.1,-99,0.1,0.1,-99,0.1,-99,-99,0.4,0.3,0.4,0.1,0.4,-99,0.3,0.1,-99,0.3,0,-99,0.3,0.3,0.2,-99,0.3,0.1,0.1
12/10/2019,7,-99,0.1,-99,-99,0.2,0.1,-99,0.1,0.2,-99,0.1,-99,-99,0.4,0.2,0.5,0.2,0.5,-99,0.5,0.1,-99,0.3,0.1,-99,0.3,0.5,0.2,-99,0.4,0.3,0.4
12/10/2019,8,-99,0.1,-99,-99,0.3,0.2,-99,0.2,0.1,-99,0.2,-99,-99,0.6,0.4,0.6,0.2,0.8,-99,0.7,0.2,-99,0.4,0,-99,0.5,0.7,0.4,-99,0.5,0.4,0.3
12/10/2019,9,-99,0.2,-99,-99,0.3,0.2,-99,0.2,0.1,-99,0.3,-99,-99,0.4,0.4,0.5,0.2,0.7,-99,0.6,0.2,-99,0.6,0,-99,0.5,0.7,0.2,-99,0.4,0.2,0.3
12/10/2019,10,-99,0.2,-99,-99,0.2,0.1,-99,0.1,0.1,-99,0.2,-99,-99,0.3,0.4,0.4,0.2,0.5,-99,0.5,0.2,-99,0.5,0,-99,0.3,0.5,0.2,-99,0.3,0.1,0.3
12/10/2019,11,-99,0.2,-99,-99,0.3,0.1,-99,0.1,0.2,-99,0.2,-99,-99,0.2,0.5,0.2,0.2,0.2,-99,0.4,0.2,-99,0.4,0,-99,0.3,0.5,0.1,-99,0.3,0.1,0.3
12/10/2019,12,-99,0.2,-99,-99,0.2,0.2,-99,0.2,0.1,-99,0.2,-99,-99,0.2,0.7,0.4,0.2,0.1,-99,0.2,0.2,-99,0.2,0,-99,0.4,0.4,0.1,-99,0.3,0.1,0.2
12/10/2019,13,-99,0.2,-99,-99,0.3,0.2,-99,0.2,0.1,-99,0.2,-99,-99,0.2,0.4,0.2,0.2,0.1,-99,0.2,0.2,-99,0.2,0.1,-99,0.3,0.3,0.1,-99,0.3,0.1,0.2
12/10/2019,14,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0.2,-99,0.2,-99,-99,0.2,0.4,0.1,0.2,0.1,-99,0.3,0.2,-99,0.1,0.1,-99,0.3,0.4,0.1,-99,0.1,0.1,0.1
12/10/2019,15,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0.1,-99,0.2,-99,-99,0.2,0.6,0.2,0.2,0.1,-99,0.3,0.2,-99,0.1,0.1,-99,0.1,0.3,0.1,-99,0.1,0.1,0.1
12/10/2019,16,-99,0.3,-99,-99,0.2,0.2,-99,0.3,0.2,-99,0.2,-99,-99,0.1,0.3,0.2,0.2,0,-99,0.3,0.2,-99,0.2,0.1,-99,0.1,0.4,0.1,-99,0.1,0.1,0.2
12/10/2019,17,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0.4,-99,0.1,-99,-99,0.1,0.3,0.1,0.2,0,-99,0.4,0.3,-99,0.2,0.1,-99,0.1,0.3,0.1,-99,0.2,0.2,0.1
12/10/2019,18,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0.4,-99,0.1,-99,-99,0.3,0.5,0.1,0.2,0.2,-99,0.1,0.2,-99,0.2,0.2,-99,0.2,0.3,0.1,-99,0.2,0.2,0.1
12/10/2019,19,-99,0.3,-99,-99,0.2,0.3,-99,0.3,0.2,-99,0.2,-99,-99,0.4,0.3,0.2,0.2,0.2,-99,0.1,0.3,-99,0.3,0.2,-99,0.3,0.3,0.2,-99,0.3,0.2,0.2
12/10/2019,20,-99,0.3,-99,-99,0.2,0.2,-99,0.2,0.1,-99,0.2,-99,-99,0.4,0.3,0.3,0.2,0.2,-99,0.1,0.2,-99,0.3,0.1,-99,0.3,0.3,0.3,-99,0.6,0.4,0.3
12/10/2019,21,-99,0.2,-99,-99,0.2,0.2,-99,0.2,0.1,-99,0.2,-99,-99,0.4,0.7,0.5,0.2,0.2,-99,0.1,0.2,-99,0.3,0.1,-99,0.7,0.4,0.2,-99,0.4,0.3,0.4
12/10/2019,22,-99,0.2,-99,-99,0.1,0.1,-99,0.1,0.1,-99,0.1,-99,-99,0.4,0.4,0.3,0.1,0.2,-99,0.1,0.1,-99,0.4,0,-99,0.5,0.3,0.2,-99,0.4,0.2,0.3
12/10/2019,23,-99,0.2,-99,-99,0.1,0.1,-99,0.1,0.1,-99,0.1,-99,-99,0.3,0.2,0.2,0.1,0.1,-99,0.2,0.1,-99,0.5,0,-99,0.2,0.2,0.2,-99,0.3,0.2,0.3
12/10/2019,24,-99,0.2,-99,-99,0.2,0.2,-99,0.1,0.2,-99,0.1,-99,-99,0.3,0.3,0.2,0.2,0.2,-99,0.1,0.1,-99,0.4,0,-99,0.2,0.3,0.3,-99,0.2,0.2,0.3
13/10/2019,1,-99,0.1,-99,-99,0.2,0.2,-99,0.1,0.1,-99,0.1,-99,-99,0.3,0.1,0.2,0.2,0.3,-99,0.2,0.1,-99,0.3,0.1,-99,0.1,0.3,0.3,-99,0.2,0.3,0.3
13/10/2019,2,-99,0.2,-99,-99,0.2,0.2,-99,0.1,0.1,-99,0.2,-99,-99,0.4,0.2,0.2,0.2,0.3,-99,0,0.2,-99,0.4,0.1,-99,0.1,0.3,0.3,-99,0.3,0.3,0.3
13/10/2019,3,-99,0.2,-99,-99,0.2,0.2,-99,0.1,0.7,-99,0.2,-99,-99,0.4,0.4,0.2,0.2,0.4,-99,0.1,0.1,-99,0.2,0.1,-99,0.1,0.3,0.4,-99,0.2,0.3,0.3
13/10/2019,4,-99,0.2,-99,-99,0.3,0.2,-99,0.1,0.2,-99,0.2,-99,-99,0.3,0.4,0.3,0.2,0.5,-99,0.1,0.2,-99,0.2,0.1,-99,0.2,0.3,0.5,-99,0.3,0.1,0.5
13/10/2019,5,-99,0.2,-99,-99,0.3,0.3,-99,0.1,0.1,-99,0.2,-99,-99,0.3,0.4,0.4,0.2,0.4,-99,0.1,0.2,-99,0.3,0,-99,0.1,0.4,0.5,-99,0.4,0.2,0.4
13/10/2019,6,-99,0.2,-99,-99,0.3,0.4,-99,0.2,0.4,-99,0.2,-99,-99,0.5,0.5,0.5,0.2,0.3,-99,0.1,0.2,-99,0.3,0.1,-99,0.2,0.3,0.3,-99,0.4,0.3,0.6
13/10/2019,7,-99,0.2,-99,-99,0.4,0.6,-99,0.3,0.5,-99,0.4,-99,-99,0.6,0.9,0.4,0.4,0.4,-99,0.1,0.4,-99,0.4,0.2,-99,0.2,0.6,0.3,-99,0.4,0.3,0.7
13/10/2019,8,-99,0.3,-99,-99,0.6,0.6,-99,0.3,0.6,-99,0.7,-99,-99,0.7,1.2,0.6,0.3,0.5,-99,0.3,0.5,-99,0.5,0.2,-99,0.2,0.8,0.4,-99,0.4,0.4,1
13/10/2019,9,-99,0.3,-99,-99,0.5,0.5,-99,0.3,0.3,-99,0.4,-99,-99,0.6,0.8,0.7,0.3,0.5,-99,0.3,0.5,-99,0.5,0.2,-99,0.4,0.6,0.4,-99,0.5,0.4,0.8
13/10/2019,10,-99,0.3,-99,-99,0.3,0.4,-99,0.2,0.4,-99,0.3,-99,-99,0.6,0.9,0.7,0.3,0.3,-99,0.3,0.3,-99,0.5,0.2,-99,0.2,0.6,0.5,-99,0.4,0.4,0.7
13/10/2019,11,-99,0.2,-99,-99,0.3,0.3,-99,0.1,0.3,-99,0.3,-99,-99,0.6,0.7,0.6,0.3,0.3,-99,0.3,0.3,-99,0.4,0.1,-99,0.2,0.4,0.6,-99,0.4,0.3,0.6
13/10/2019,12,-99,0.2,-99,-99,0.3,0.3,-99,0.1,0.3,-99,0.2,-99,-99,0.3,0.8,0.4,0.2,0.2,-99,0.3,0.2,-99,0.4,0.1,-99,0.2,0.4,0.4,-99,0.4,0.2,0.5
13/10/2019,13,-99,0.2,-99,-99,0.4,0.2,-99,0.2,0.3,-99,0.2,-99,-99,0.2,0.4,0.4,0.3,0.3,-99,0.1,0.2,-99,0.3,0,-99,0.2,0.6,0.2,-99,0.3,0.2,0.2
13/10/2019,14,-99,0.2,-99,-99,0.3,0.2,-99,0.2,0.2,-99,0.3,-99,-99,0.2,0.4,0.3,0.2,0.3,-99,0.2,0.2,-99,0.3,0.1,-99,0.1,0.5,0.1,-99,0.2,0.1,0.2
13/10/2019,15,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0.2,-99,0.2,-99,-99,0.2,0.4,0.2,0.3,0.2,-99,0.1,0.2,-99,0.3,-99,-99,0.2,0.4,0.1,-99,0.1,0.1,0.2
13/10/2019,16,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0.2,-99,0.1,-99,-99,0.1,0.6,0.2,0.2,0.2,-99,0.2,0.2,-99,0.2,-99,-99,0.2,0.4,0.1,-99,0.1,0.1,0.2
13/10/2019,17,-99,0.2,-99,-99,0.2,0.1,-99,0.3,0.1,-99,0.1,-99,-99,0.2,0.8,0.1,0.2,0.3,-99,0.2,0.1,-99,0.2,-99,-99,0.1,0.4,0,-99,0.2,0.1,0.1
13/10/2019,18,-99,0.3,-99,-99,0.3,0.3,-99,0.5,0.1,-99,-99,-99,-99,0.3,0.4,0.3,0.3,0.3,-99,0.3,0.2,-99,0.2,-99,-99,0.1,0.3,0.1,-99,0.3,0.2,0.3
13/10/2019,19,-99,0.3,-99,-99,0.4,0.3,-99,0.4,0.2,-99,0.3,-99,-99,0.2,0.3,0.4,0.4,0.3,-99,0.4,0.2,-99,0.4,-99,-99,0.2,0.2,0.1,-99,0.3,0.2,0.4
13/10/2019,20,-99,0.3,-99,-99,0.2,0.3,-99,0.3,0.3,-99,0.2,-99,-99,0.6,0.4,0.2,0.2,0.3,-99,0.4,0.2,-99,0.3,-99,-99,0.3,0.5,0.2,-99,0.4,0.2,0.4
13/10/2019,21,-99,0.3,-99,-99,0.3,0.2,-99,0.2,0.3,-99,0.3,-99,-99,0.4,0.8,0.4,0.2,0.4,-99,0.3,0.1,-99,0.2,-99,-99,0.3,0.5,0.1,-99,0.4,0.1,0.8
13/10/2019,22,-99,0.2,-99,-99,0.3,0.1,-99,0.1,0.2,-99,0.2,-99,-99,0.5,0.5,0.4,0.1,0.3,-99,0.4,0.1,-99,0.3,-99,-99,0.3,0.3,0.1,-99,0.4,0.1,0.7
13/10/2019,23,-99,0.1,-99,-99,0.2,0.1,-99,0.1,0.1,-99,0.2,-99,-99,0.4,0.6,0.3,0.1,0.1,-99,0.5,0.1,-99,0.4,-99,-99,0.1,0.2,0.1,-99,0.3,0.1,0.6
13/10/2019,24,-99,0.1,-99,-99,0.2,0.1,-99,0.1,0.1,-99,0.1,-99,-99,0.3,0.3,0.2,0,0.1,-99,0.4,0,-99,0.3,-99,-99,0,0.1,0.1,-99,0.2,0.1,0.3
14/10/2019,1,-99,0.1,-99,-99,0.1,0.1,-99,0.1,0,-99,0.1,-99,-99,0.2,0.2,0.1,0.1,0.1,-99,0.3,0,-99,0.2,-99,-99,0,0.1,0.2,-99,0.2,0.1,0.3
14/10/2019,2,-99,0.1,-99,-99,0.2,0.1,-99,0.1,0,-99,0.1,-99,-99,0.2,0.2,0.1,0.1,0.1,-99,0.2,0,-99,0.1,-99,-99,0,0.1,0.3,-99,0.1,0.2,0.2
14/10/2019,3,-99,0.1,-99,-99,0.2,0.1,-99,0.1,0,-99,0.1,-99,-99,0.3,0.2,0.2,0.1,0.1,-99,0.2,0,-99,0.2,-99,-99,0,0,0.4,-99,0.2,0.2,0.3
14/10/2019,4,-99,0.1,-99,-99,0.3,0.1,-99,0.1,0,-99,0.1,-99,-99,0.4,0.3,0.3,0.2,0.1,-99,0.2,0,-99,0.3,-99,-99,0.1,0.1,0.3,-99,0.3,0.3,0.6
14/10/2019,5,-99,0.1,-99,-99,0.3,0.1,-99,0.3,0.3,-99,0.2,-99,-99,0.7,0.7,0.5,0.2,0.3,-99,0.4,0,-99,0.4,-99,-99,0.3,0.3,0.5,-99,0.5,0.7,1.2
14/10/2019,6,-99,0.2,-99,-99,0.5,0.2,-99,1,0.9,-99,0.3,-99,-99,1.1,1.5,0.6,0.3,0.6,-99,0.5,0.2,-99,0.6,-99,-99,0.7,0.7,0.8,-99,0.8,0.7,1.3
14/10/2019,7,-99,0.2,-99,-99,1,0.6,-99,0.8,2.4,-99,0.5,-99,-99,1.6,2.2,1.2,0.4,1,-99,0.9,0.4,-99,0.7,-99,-99,0.4,1.5,1.2,-99,0.9,1.4,1.7
14/10/2019,8,-99,0.3,-99,-99,1,1,-99,0.4,1.8,-99,0.6,-99,-99,1.6,2.1,1.4,0.3,1.3,-99,1.1,0.5,-99,1,-99,-99,1.1,1.7,1.3,-99,1.1,1.3,2.1
14/10/2019,9,-99,0.4,-99,-99,1,0.7,-99,0.3,0.5,-99,0.9,-99,-99,0.9,1.8,1.3,0.5,0.8,-99,0.7,0.4,-99,0.9,-99,-99,0.8,0.9,1.4,-99,1,0.7,1.9
14/10/2019,10,-99,0.5,-99,-99,0.9,0.8,-99,0.3,0.4,-99,0.8,-99,-99,0.7,1.2,1.2,0.6,0.2,-99,0.7,0.4,-99,0.6,-99,-99,0.6,0.8,1.1,-99,0.9,0.5,1.1
14/10/2019,11,-99,0.4,-99,-99,0.5,0.5,-99,0.2,0.4,-99,0.7,-99,-99,0.5,0.9,0.9,0.5,0.2,-99,0.8,0.4,-99,0.5,-99,-99,0.7,0.6,0.8,-99,0.8,0.3,0.7
14/10/2019,12,-99,0.4,-99,-99,0.6,0.6,-99,0.4,0.3,-99,0.6,-99,-99,0.3,0.5,0.8,0.3,0.3,-99,0.4,0.4,-99,0.4,-99,-99,0.5,0.5,0.3,-99,0.6,0.2,0.3
14/10/2019,13,-99,0.4,-99,-99,0.3,0.5,-99,0.3,0.3,-99,0.5,-99,-99,0.2,0.3,0.3,0.3,0.2,-99,-99,0.4,-99,0.3,-99,-99,0.5,0.3,0.2,-99,0.4,0.2,0.3
14/10/2019,14,-99,0.3,-99,-99,0.1,0.3,-99,0.3,0.1,-99,0.2,-99,-99,0.1,0.5,0.3,0.1,0,-99,-99,0.3,-99,0.3,0.3,-99,0.3,0.1,0.1,-99,0.2,0.1,0.2
14/10/2019,15,-99,0.3,-99,-99,0.1,0.2,-99,0.3,0.1,-99,0.1,-99,-99,0.1,0.4,0.2,0,0,-99,-99,0.2,-99,0.2,0.2,-99,0.2,0.1,0,-99,0.1,0.1,0.2
14/10/2019,16,-99,0.2,-99,-99,0.1,0.1,-99,0.2,0.3,-99,0.1,-99,-99,0.3,0.2,0.1,0,0.1,-99,0.2,0.1,-99,0.1,0.1,-99,0.2,0.3,0.1,-99,0,0.1,0.1
14/10/2019,17,-99,0.2,-99,-99,0.2,0.1,-99,0.1,0.3,-99,0.1,-99,-99,0.3,0.4,0.3,0,0.2,-99,0.3,0.1,-99,0.3,0.1,-99,0.2,0.2,0.1,-99,0.2,0.1,0.1
14/10/2019,18,-99,0.2,-99,-99,0.2,0.1,-99,0.2,0,-99,0.1,-99,-99,0.2,0.5,0.4,0,0.2,-99,0.4,0.1,-99,0.3,0.1,-99,0.2,0.2,0.1,-99,0.3,0.2,0.2
14/10/2019,19,-99,0.2,-99,-99,0.2,0.2,-99,0.2,0.1,-99,0.1,-99,-99,0.3,0.2,0.3,0.1,0.3,-99,0.4,0.1,-99,0.3,0.1,-99,0.4,0.3,0.1,-99,0.4,0.2,0.2
14/10/2019,20,-99,0.2,-99,-99,0.2,0.1,-99,0.2,0.3,-99,0.1,-99,-99,0.3,0.3,0.2,0.1,0.3,-99,0.4,0.2,-99,0.3,0.1,-99,0.6,0.2,0.2,-99,0.3,0.2,0.2
14/10/2019,21,-99,0.2,-99,-99,0.2,0.2,-99,0.2,0.1,-99,0.1,-99,-99,0.4,0.4,0.2,0.1,0.3,-99,0.4,0.2,-99,0.4,0.1,-99,0.4,0.2,0.2,-99,0.3,0.2,0.1
14/10/2019,22,-99,0.2,-99,-99,0.2,0.2,-99,0.1,0.1,-99,0.1,-99,-99,0.3,0.4,0.2,0,0.2,-99,0.4,0.1,-99,0.5,0,-99,0.4,0.1,0.2,-99,0.3,0.1,0.3
14/10/2019,23,-99,0.2,-99,-99,0.2,0.2,-99,0.2,0.1,-99,0.1,-99,-99,0.3,0.2,0.2,0,0.1,-99,0.3,0.1,-99,0.3,0.1,-99,0.2,0,0.2,-99,0.2,0.1,0.4
14/10/2019,24,-99,0.2,-99,-99,0.1,0.2,-99,0.2,0.1,-99,0.1,-99,-99,0.2,0.1,0.1,0,0.2,-99,0.2,0.1,-99,0.2,0.1,-99,0.2,0.1,0.2,-99,0.2,0.1,0.3
15/10/2019,1,-99,0.2,-99,-99,0.2,0.1,-99,0,0.1,-99,0.2,-99,0.2,0.2,0.1,0.2,0,0.2,-99,0.1,0,-99,0.2,0.1,-99,0.1,0.1,0.2,-99,0.2,0.1,0.3
15/10/2019,2,-99,0.1,-99,-99,0.2,0.1,-99,0,0.1,-99,0.2,-99,0.2,0.2,0.1,0.1,0.1,0.1,-99,0,0.1,-99,0.2,0,-99,0.1,0.1,0.2,-99,0.2,0.2,0.2
15/10/2019,3,-99,0.1,-99,-99,0.2,0.2,-99,0,0.1,-99,0.2,-99,0.3,0.3,0.3,0.2,0.1,0.3,-99,0,0.1,-99,0.2,0,-99,0.1,0.1,0.2,-99,0.3,0.4,0.2
15/10/2019,4,-99,0.1,-99,-99,0.2,0.1,-99,0.2,0.1,-99,0.2,-99,0.3,0.6,0.2,0.3,0.1,0.3,-99,0.1,0,-99,0.2,0,-99,0.1,0.1,0.3,-99,0.2,0.4,0.3
15/10/2019,5,-99,0.1,-99,-99,0.3,0.1,-99,0.4,0.2,-99,0.3,-99,0.4,0.7,0.4,0.6,0.3,1,-99,0.2,0,-99,0.3,0.1,-99,0.4,0.3,0.5,-99,0.4,0.3,0.7
15/10/2019,6,-99,0.2,-99,-99,0.7,0.3,-99,0.5,0.9,-99,0.7,-99,0.7,0.6,0.9,0.8,0.6,0.9,-99,0.4,0.3,-99,0.6,0.3,-99,0.5,0.7,0.7,-99,0.7,0.4,1.2
15/10/2019,7,-99,0.4,-99,-99,1.1,0.8,-99,0.5,2.7,-99,1,-99,1.1,1,1.9,1,0.6,1.1,-99,0.5,0.6,-99,0.7,0.7,-99,1.2,1.1,1,-99,0.7,0.5,1.6
15/10/2019,8,-99,0.6,-99,-99,1.1,1.2,-99,0.5,1.8,-99,1.3,-99,1.3,0.9,1.9,1.5,0.9,1.8,-99,0.7,0.9,-99,0.9,0.5,-99,1.6,1.1,0.9,-99,1,0.7,1.9
15/10/2019,9,-99,0.6,-99,-99,0.9,1.1,-99,0.6,0.7,-99,0.9,-99,1.2,1,1.9,1.6,0.9,1.1,-99,0.6,1,-99,0.9,0.8,-99,0.8,0.7,1,-99,0.7,0.8,1.7
15/10/2019,10,-99,0.6,-99,-99,0.7,0.9,-99,0.5,0.6,-99,0.8,-99,1.1,0.6,1.4,1.6,0.7,0.6,-99,0.4,0.7,-99,0.6,0.7,-99,0.6,0.5,0.8,-99,0.7,0.4,1.3
15/10/2019,11,-99,0.6,-99,-99,0.6,0.9,-99,0.3,0.4,-99,0.7,-99,1,0.5,1.5,1.2,0.5,0.3,-99,0.4,0.7,-99,0.5,0.5,-99,0.5,0.5,0.5,-99,0.9,0.4,0.9
15/10/2019,12,-99,0.6,-99,-99,0.7,0.6,-99,0.3,0.4,-99,0.6,-99,0.8,0.4,1,0.8,0.4,0.2,-99,0.4,0.4,-99,0.5,0.3,-99,0.4,0.6,0.5,-99,0.8,0.3,0.6
15/10/2019,13,-99,0.5,-99,-99,0.7,0.5,-99,0.4,0.5,-99,0.7,-99,0.6,0.3,0.4,0.6,0.4,0.2,-99,0.3,0.4,-99,0.4,0.4,-99,0.5,0.5,0.3,-99,0.6,0.3,0.4
15/10/2019,14,-99,0.4,-99,-99,0.4,0.5,-99,0.5,0.5,-99,0.4,-99,0.3,0.3,0.7,0.4,0.4,0.2,-99,0.2,0.4,-99,0.3,0.4,-99,0.5,0.5,0.2,-99,0.3,0.2,0.3
15/10/2019,15,-99,0.4,-99,-99,0.3,0.4,-99,0.4,0.3,-99,0.2,-99,0.1,0.2,0.7,0.3,0.2,0.1,-99,0.1,0.4,-99,0.2,0.4,-99,0.2,0.2,0.2,-99,0.2,0.1,0.2
15/10/2019,16,-99,0.4,-99,-99,0.2,0.2,-99,0.3,0.2,-99,0.2,-99,0.2,0.2,0.3,0.3,0.1,0.1,-99,0.1,0.2,-99,0.2,0.3,-99,0.1,0.1,0.2,-99,0.2,0.1,0.2
15/10/2019,17,-99,0.3,-99,-99,0.2,0.2,-99,0.3,0.1,-99,0.2,-99,0.2,0.3,0.5,0.4,0.1,0.1,-99,0,0.2,-99,0.2,0.2,-99,0.2,0.2,0.2,-99,0.1,0.1,0.2
15/10/2019,18,-99,0.3,-99,-99,0.3,0.2,-99,0.3,0.2,-99,0.1,-99,0.4,0.3,0.6,0.4,0.1,0.4,-99,0.3,0.2,-99,0.3,0.2,-99,0.2,0.2,0.2,-99,0.3,0.2,0.2
15/10/2019,19,-99,0.3,-99,-99,0.3,0.4,-99,0.4,0.2,-99,0.2,-99,0.8,0.3,0.4,0.5,0.1,0.4,-99,0.3,0.2,-99,0.4,0.2,-99,0.3,0.2,0.2,-99,0.5,0.2,0.3
15/10/2019,20,-99,0.3,-99,-99,0.2,0.3,-99,0.3,0.2,-99,0.2,-99,0.4,0.4,0.3,0.3,0.1,0.4,-99,0.4,0.2,-99,0.4,0.2,-99,0.6,0.4,0.3,-99,0.4,0.2,0.2
15/10/2019,21,-99,0.2,-99,-99,0.2,0.2,-99,0.3,0,-99,0.1,-99,0.3,0.3,0.2,0.3,0.1,0.4,-99,0.3,0.1,-99,0.3,0.1,-99,0.6,0.3,0.3,-99,0.2,0.2,0.1
15/10/2019,22,-99,0.2,-99,-99,0.1,0.1,-99,0.2,0.1,-99,0.2,-99,0.2,0.3,0.2,0.2,0.1,0.2,-99,0.1,0.1,-99,0.2,0.1,-99,0.4,0.2,0.2,-99,0.2,0.1,0.1
15/10/2019,23,-99,0.2,-99,-99,0.1,0.2,-99,0.1,0.2,-99,0.1,-99,0.1,0.2,0.1,0.1,0.1,0.1,-99,0,0.1,-99,0.2,0.1,-99,0.1,0.1,0.2,-99,0.1,0.1,0.1
15/10/2019,24,-99,0.1,-99,-99,-99,0.2,-99,0.1,0.2,-99,-99,-99,-99,0.2,0.1,0.1,0.1,0.1,-99,0,0,-99,0.1,0.1,-99,-99,0.3,0.2,-99,0.1,0.1,0.1
16/10/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
16/10/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
16/10/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
16/10/2019,4,-99,-99,-99,-99,0.2,0.1,-99,0.1,0,-99,0.2,-99,0,0.3,0.1,0.1,0.1,0.1,-99,0.1,0.1,-99,0.2,0.1,-99,0,0.2,0.7,-99,0.1,0.4,0.1
16/10/2019,5,-99,-99,-99,-99,0.2,0.1,-99,0.1,0.1,-99,0.2,-99,0.2,0.5,0.5,0.4,0.2,0.2,-99,0.3,0.1,-99,0.3,0,-99,0.1,0.1,0.4,-99,0.3,0.2,0.2
16/10/2019,6,-99,-99,-99,-99,0.2,0.1,-99,0.2,0.2,-99,0.2,-99,0.3,0.4,0.6,0.6,0.3,0.2,-99,0.7,0.2,-99,0.6,0.1,-99,0.3,0.4,0.3,-99,0.5,0.2,0.5
16/10/2019,7,-99,-99,-99,-99,0.5,0.3,-99,0.3,0.3,-99,0.3,-99,0.4,0.7,0.8,0.8,0.4,0.5,-99,0.9,0.2,-99,0.9,0.1,-99,0.4,0.6,0.5,-99,0.7,0.4,0.5
16/10/2019,8,-99,-99,-99,-99,0.6,0.4,-99,0.3,0.4,-99,0.5,-99,0.7,0.9,0.3,1,0.5,0.8,-99,0.9,0.3,-99,0.7,0.1,-99,0.6,1.1,0.6,-99,0.7,0.4,0.5
16/10/2019,9,-99,-99,-99,-99,0.5,0.4,-99,0.3,0.3,-99,0.5,-99,0.5,0.7,0.3,0.6,0.5,0.6,-99,0.5,0.3,-99,0.5,0.2,-99,0.5,0.7,0.5,-99,0.4,0.3,0.3
16/10/2019,10,-99,-99,-99,-99,0.2,0.4,-99,0.3,0.4,-99,0.4,-99,0.2,0.5,0.2,0.4,0.5,0.3,-99,0.3,0.3,-99,0.3,0.3,-99,0.6,0.6,0.3,-99,0.3,0.2,0.3
16/10/2019,11,-99,-99,-99,-99,0.2,0.4,-99,0.4,0.3,-99,0.3,-99,0.3,0.4,0.3,0.4,0.5,0.1,-99,0.3,0.4,-99,0.3,0.3,-99,0.5,0.4,0.2,-99,0.3,0.2,0.2
16/10/2019,12,-99,-99,-99,-99,0.3,0.4,-99,0.3,0.2,-99,0.4,-99,0.2,0.4,0.5,0.5,0.4,0,-99,0.4,0.3,-99,0.3,0.3,-99,0.5,0.4,0.2,-99,0.2,0.1,0.3
16/10/2019,13,-99,-99,-99,-99,0.3,0.3,-99,0.3,0.2,-99,0.3,-99,0.2,0.4,0.4,0.8,0.3,0,-99,0.4,0.3,-99,0.3,0.2,-99,0.4,0.5,0.1,-99,0.4,0.2,0.2
16/10/2019,14,-99,-99,-99,-99,0.3,0.3,-99,0.4,0.3,-99,0.3,-99,0.2,0.3,0.4,0.5,0.3,0.1,-99,0.5,0.3,-99,0.4,0.3,-99,0.5,0.5,0.2,-99,0.3,0.2,0.2
16/10/2019,15,-99,-99,-99,-99,0.3,0.3,-99,0.3,0.4,-99,0.3,-99,0.2,0.3,0.3,0.6,0.4,0.2,-99,0.5,0.3,-99,0.3,0.3,-99,0.4,0.4,0.1,-99,0.4,0.2,0.3
16/10/2019,16,-99,0.3,-99,-99,0.2,0.3,-99,0.4,0.5,-99,0.2,-99,0.2,0.2,0.3,0.4,0.3,0.1,-99,0.4,0.3,-99,0.4,0.3,-99,0.4,0.4,0.1,-99,0.2,0.1,0.2
16/10/2019,17,-99,0.3,-99,-99,0.3,0.3,-99,0.3,0.2,-99,0.3,-99,0.3,0.3,0.3,0.7,0.2,0.1,-99,0.5,0.5,-99,0.9,0.3,-99,0.2,0.3,0.1,-99,0.6,0.1,0.3
16/10/2019,18,-99,0.3,-99,-99,0.3,0.4,-99,0.3,0.3,-99,0.3,-99,0.5,0.2,0.3,0.4,0.3,0.1,-99,0.5,0.4,-99,0.9,0.3,-99,0.2,0.3,0.1,-99,0.4,0.2,0.2
16/10/2019,19,-99,0.4,-99,-99,0.2,0.4,-99,0.3,0.4,-99,0.2,-99,0.3,0.3,0.3,0.3,0.3,0.1,-99,0.5,0.3,-99,0.4,0.3,-99,0.3,0.3,0.1,-99,0.2,0.2,0.3
